176,-49.16400000000001,9.57,-30.4,16
177,-49.199499999999986,9.81,-29.15,14
178,-48.687000000000005,9.79,-27.55,18
179,-48.27049999999999,10.03,-30.75,17
180,-48.2575,10.23,-30.0,17
181,-48.05850000000002,10.2,-32.55,14
182,-48.217999999999975,10.42,-26.7,18
183,-48.12699999999999,10.43,-29.35,20
184,-49.74850000000002,9.6,-29.0,17
185,-48.52399999999999,10.18,-27.65,21
186,-46.748500000000014,10.55,-27.75,20
187,-47.903499999999994,10.47,-33.35,14
188,-49.6765,9.68,-28.1,18
189,-48.98050000000002,9.46,-31.1,15
190,-47.8445,10.41,-25.9,22
191,-48.77749999999998,10.14,-27.2,18
192,-48.609500000000004,10.04,-32.3,17
193,-48.84750000000001,10.26,-31.0,19
194,-48.5635,10.43,-26.7,22
195,-48.56349999999998,10.37,-33.2,16
196,-48.86049999999997,9.92,-30.45,15
197,-48.903500000000015,10.2,-28.65,21
198,-48.686000000000014,10.13,-31.25,16
199,-50.55500000000001,9.62,-32.15,15
200,-49.851000000000006,9.63,-23.9,20
201,-48.85,9.65,-30.8,20
202,-47.836500000000015,10.55,-31.25,18
203,-49.119,9.72,-31.5,16
204,-47.356000000000016,10.89,-30.0,16
205,-48.12000000000001,10.42,-29.6,15
206,-49.677000000000014,9.94,-31.95,18
207,-48.92450000000001,10.27,-29.75,19
208,-47.87050000000002,10.31,-26.7,19
209,-48.50650000000002,10.27,-32.45,15
210,-48.873000000000005,9.86,-34.65,17
211,-47.52949999999999,10.06,-32.0,20
212,-49.87600000000001,9.31,-26.4,16
213,-47.35,10.43,-24.7,20
214,-48.74450000000001,9.96,-28.5,19
215,-48.790499999999994,9.75,-30.4,15
216,-48.343,10.2,-30.45,17
217,-48.504000000000026,9.97,-31.1,14
218,-48.97750000000002,10.16,-23.75,18
219,-48.25050000000002,10.08,-29.35,18
220,-48.7345,10.16,-29.45,14
221,-48.62350000000001,9.95,-32.5,15
222,-47.93750000000001,10.48,-28.65,19
223,-48.08899999999998,10.04,-26.75,16
224,-48.43500000000003,10.0,-31.55,18
225,-48.481,10.2,-26.5,18
226,-48.23799999999999,10.17,-32.85,12
227,-48.532,10.2,-24.75,21
228,-48.04850000000001,10.45,-24.35,19
229,-48.57400000000003,10.15,-28.25,18
230,-49.33949999999998,9.97,-24.55,20
231,-50.296499999999995,9.3,-37.35,12
232,-49.001500000000014,9.81,-29.9,17
233,-48.554,9.77,-28.85,19
234,-48.02250000000003,9.97,-28.6,18
235,-49.519500000000015,10.09,-26.35,18
236,-49.151499999999984,9.65,-33.2,16
237,-49.30350000000002,9.76,-30.75,15
238,-48.187,10.06,-31.75,20
239,-48.439000000000014,10.21,-25.35,17
240,-49.25999999999999,9.67,-29.75,16
241,-48.9805,9.83,-32.05,16
242,-49.42,9.73,-23.95,19
243,-50.447499999999984,9.34,-33.95,15
244,-48.477,9.97,-32.1,17
245,-48.908500000000004,10.1,-22.95,21
246,-50.669500000000006,9.27,-33.5,15
247,-49.41849999999999,9.97,-34.6,16
248,-48.306999999999995,9.98,-31.85,17
249,-49.46400000000001,9.64,-30.4,14
250,-48.89200000000001,10.18,-29.45,20
251,-50.221499999999985,9.51,-32.25,19
252,-49.28049999999998,9.48,-31.05,16
253,-49.03750000000001,9.86,-29.3,15
254,-48.433,10.09,-33.45,15
255,-48.724500000000006,9.95,-29.3,14
256,-49.16550000000001,10.09,-27.5,19
257,-49.271499999999975,9.99,-27.95,19
258,-50.288500000000006,9.29,-25.2,19
259,-47.81999999999999,10.45,-26.25,20
260,-48.21099999999999,10.16,-32.4,15
261,-49.17500000000001,9.95,-30.85,17
262,-48.446499999999986,10.17,-31.5,16
263,-49.045999999999985,10.06,-26.7,22
264,-47.74749999999999,10.17,-23.4,20
265,-49.663000000000004,9.87,-25.05,19
266,-48.639500000000005,9.92,-33.85,16
267,-48.34,10.11,-28.3,17
268,-48.272499999999994,10.02,-29.9,16
269,-49.45500000000001,9.91,-31.7,19
270,-47.838,10.25,-22.4,21
271,-48.575,10.09,-28.7,18
272,-51.13799999999999,9.84,-28.7,18
273,-49.22250000000001,9.97,-29.75,18
274,-49.0895,10.25,-24.55,18
275,-48.446999999999996,10.03,-26.9,20
276,-49.428500000000014,9.83,-34.8,14
277,-48.830499999999994,9.84,-30.0,19
278,-49.898,9.57,-24.75,19
279,-50.56849999999998,9.35,-31.25,17
280,-49.042999999999985,9.74,-29.15,19
281,-48.231499999999976,10.01,-33.7,15
282,-48.573499999999996,9.93,-28.25,16
283,-48.340999999999966,9.85,-31.2,18
284,-47.602500000000006,10.23,-27.2,19
285,-49.251499999999986,9.85,-30.9,18
286,-57.46849999999997,8.84,-34.15,14
287,-47.878499999999995,10.39,-24.7,19
288,-48.713999999999984,9.61,-33.55,16
289,-49.305499999999995,9.84,-32.5,16
290,-48.297499999999985,9.89,-21.95,22
291,-50.07499999999999,9.5,-27.7,18
292,-49.58550000000002,9.92,-25.5,18
293,-48.85500000000001,9.93,-26.95,19
294,-49.44900000000001,10.15,-31.5,19
295,-49.0125,9.82,-32.45,17
296,-52.83449999999998,9.44,-28.7,20
297,-49.92400000000001,9.7,-34.4,16
298,-48.733500000000014,10.36,-28.15,20
299,-49.43549999999999,9.74,-29.65,16
300,-49.1335,9.57,-30.8,15
301,-50.425500000000014,9.49,-26.15,16
302,-48.488499999999995,10.1,-24.5,20
303,-49.472000000000016,9.93,-28.85,16
304,-47.351500000000016,10.36,-29.05,17
305,-48.50550000000001,10.33,-31.6,16
306,-50.03850000000002,9.47,-30.8,18
307,-48.51450000000002,9.94,-26.8,17
308,-48.3355,10.2,-30.3,19
309,-49.3675,9.89,-31.95,18
310,-47.69349999999999,10.39,-26.65,19
311,-48.39900000000001,10.03,-29.75,16
312,-49.198499999999996,10.01,-27.7,19
313,-49.005499999999984,10.08,-25.2,20
314,-49.47299999999999,9.57,-27.3,17
315,-49.54099999999998,9.54,-21.15,22
316,-47.66549999999998,10.32,-31.1,16
317,-50.054,9.57,-28.0,19
318,-50.34700000000001,9.43,-30.95,19
319,-48.7875,10.12,-29.7,19
320,-49.70200000000002,10.0,-30.75,15
321,-48.190500000000014,10.62,-28.95,16
322,-49.044500000000006,9.74,-34.5,14
323,-47.355999999999995,10.6,-27.2,18
324,-47.70149999999998,10.52,-24.5,22
325,-48.723,10.12,-32.3,18
326,-48.50599999999999,10.38,-31.3,19
327,-49.012,10.07,-22.1,20
328,-47.631500000000024,10.93,-22.65,22
329,-48.62000000000001,9.94,-30.15,18
330,-49.76850000000001,9.64,-29.5,17
331,-50.15699999999999,9.33,-28.5,21
332,-49.14500000000001,9.6,-29.6,17
333,-48.83900000000001,10.27,-28.85,17
334,-49.96500000000001,9.97,-30.25,19
335,-48.5145,10.04,-31.4,13
336,-48.18299999999999,10.14,-30.1,15
337,-48.461000000000006,10.24,-34.35,13
338,-48.92800000000001,10.04,-31.2,19
339,-48.020000000000024,9.99,-31.75,16
340,-47.13350000000001,10.48,-27.0,20
341,-49.257000000000005,9.75,-27.0,21
342,-47.916000000000004,10.49,-27.05,20
343,-49.76700000000001,9.51,-33.05,16
344,-48.95200000000003,9.91,-32.85,17
345,-48.373000000000005,9.87,-27.5,19
346,-47.58400000000002,10.24,-26.95,18
347,-47.71,10.16,-29.55,16
348,-46.99350000000001,10.82,-30.95,20
349,-48.93500000000003,9.61,-31.4,16
350,-47.478999999999985,10.43,-33.2,13
351,-49.44999999999999,9.77,-28.2,18
352,-49.165000000000006,9.9,-31.9,15
353,-49.192000000000014,9.61,-28.15,17
354,-49.33250000000002,9.79,-28.5,18
355,-49.62400000000002,9.83,-33.55,17
356,-47.607000000000006,10.33,-29.5,18
357,-49.356500000000025,9.7,-29.95,18
358,-48.27550000000001,10.37,-26.1,20
359,-48.9345,10.05,-27.5,18
360,-49.9325,9.57,-28.6,19
361,-49.38250000000003,9.54,-25.25,22
362,-48.615,10.0,-29.45,18
363,-48.28799999999999,10.17,-21.75,22
364,-48.772999999999996,10.0,-32.85,17
365,-51.771000000000015,9.21,-29.0,18
366,-48.45450000000001,9.98,-29.5,19
367,-48.46250000000002,10.16,-22.85,21
368,-48.48299999999999,10.13,-30.75,20
369,-47.31399999999999,10.59,-28.05,17
370,-49.602500000000006,9.84,-33.6,17
371,-49.034,10.17,-33.3,12
372,-49.430499999999995,9.79,-32.0,18
373,-49.294000000000004,9.83,-25.75,19
374,-47.990499999999976,10.55,-29.5,16
375,-48.092499999999966,10.31,-32.75,17
376,-49.748000000000005,9.59,-33.6,14
377,-49.8855,9.54,-26.4,20
378,-48.55150000000001,10.0,-26.0,23
379,-49.605999999999995,9.74,-30.8,18
380,-49.06900000000002,9.89,-32.55,16
381,-50.00899999999999,9.99,-29.55,16
382,-48.75000000000002,10.42,-34.8,14
383,-48.54500000000001,10.02,-28.95,18
384,-47.9335,10.42,-30.6,14
385,-50.12350000000001,9.53,-29.5,18
386,-50.115000000000016,9.68,-31.3,17
387,-48.59400000000001,10.47,-32.3,16
388,-49.337499999999984,9.9,-29.45,15
389,-49.18699999999999,9.98,-30.6,19
390,-49.50999999999999,9.92,-27.1,20
391,-48.21750000000001,10.43,-27.6,20
392,-48.838999999999984,9.89,-32.35,15
393,-48.44850000000003,9.92,-27.55,19
394,-48.79250000000001,10.14,-30.5,22
395,-49.91399999999999,9.54,-33.3,19
396,-56.98499999999999,8.51,-31.65,17
397,-49.5435,9.87,-29.15,17
398,-50.23799999999999,9.32,-21.85,21
399,-48.41500000000002,10.04,-28.3,19
400,-48.53650000000002,10.14,-24.35,20
401,-50.06750000000001,9.87,-27.2,19
402,-48.804500000000004,9.9,-28.25,20
403,-50.40850000000001,9.71,-30.9,16
404,-48.843499999999985,10.35,-31.2,18
405,-49.14349999999999,10.21,-25.7,20
406,-48.983000000000004,10.04,-28.9,19
407,-48.8265,9.67,-25.05,18
408,-48.757,10.19,-31.75,18
409,-49.38699999999998,9.52,-32.3,17
410,-48.07400000000001,10.35,-26.7,22
411,-49.49449999999999,9.66,-32.75,14
412,-48.46950000000001,10.11,-26.45,18
413,-50.67699999999999,9.4,-30.4,16
414,-47.808499999999995,10.24,-27.45,20
415,-48.04649999999999,10.48,-27.8,19
416,-47.998999999999995,10.25,-22.35,21
417,-49.9775,9.73,-32.05,13
418,-49.12500000000003,10.25,-28.7,17
419,-49.23300000000003,9.76,-33.1,18
420,-49.58199999999999,9.96,-27.35,19
421,-48.86549999999999,10.27,-28.6,18
422,-47.815,10.12,-32.85,19
423,-49.921500000000016,10.19,-29.85,17
424,-48.43799999999998,10.65,-30.05,18
425,-48.34300000000001,10.09,-30.95,18
426,-49.095000000000006,10.11,-27.55,18
427,-48.595,10.08,-23.45,18
428,-49.768999999999984,9.48,-27.3,16
429,-51.024499999999996,9.19,-29.0,17
430,-49.194500000000026,10.31,-23.45,21
431,-49.948499999999996,9.52,-35.0,12
432,-50.11749999999998,9.86,-28.4,17
433,-49.773500000000006,9.48,-30.85,17
434,-48.43100000000001,10.22,-27.9,18
435,-49.4705,9.65,-32.9,19
436,-48.324999999999974,10.11,-31.0,18
437,-49.16799999999999,9.68,-32.75,16
438,-50.03600000000002,9.45,-31.25,17
439,-48.1055,10.39,-29.4,21
440,-49.49400000000002,10.06,-24.55,21
441,-49.397999999999975,10.01,-27.8,15
442,-48.88249999999999,9.95,-26.65,22
443,-48.67550000000002,9.85,-26.6,19
444,-49.810500000000005,9.17,-33.0,15
445,-48.28999999999999,10.01,-29.8,17
446,-49.593999999999994,9.91,-30.3,17
447,-49.69800000000001,9.64,-26.1,19
448,-47.57300000000001,10.46,-22.25,21
449,-49.611500000000014,9.88,-28.9,18
450,-49.190000000000026,9.9,-27.1,18
451,-49.981500000000004,9.91,-33.7,17
452,-49.461999999999996,9.71,-27.2,19
453,-47.426000000000016,10.59,-31.1,16
454,-50.900499999999994,9.61,-27.8,17
455,-49.906000000000006,9.8,-34.95,16
456,-49.77000000000004,10.07,-30.25,18
457,-47.9265,10.64,-30.5,18
458,-49.98199999999999,9.81,-34.75,17
459,-49.30500000000002,9.96,-25.75,23
460,-48.7625,9.97,-28.95,20
461,-49.44249999999998,10.0,-30.95,17
462,-47.560500000000005,10.35,-32.55,16
463,-49.6995,10.29,-26.6,22
464,-49.2925,9.85,-22.75,24
465,-48.762000000000036,10.04,-30.55,18
466,-49.0625,9.88,-31.85,19
467,-48.842499999999994,10.31,-31.25,19
468,-49.692000000000014,9.69,-27.2,18
469,-49.153499999999994,10.04,-34.45,16
470,-48.61349999999999,10.18,-28.4,18
471,-48.2605,10.27,-33.4,15
472,-56.137000000000015,9.03,-28.85,18
473,-49.83200000000001,10.04,-31.7,16
474,-53.16799999999999,9.21,-27.4,17
475,-49.07699999999999,9.98,-28.2,18
476,-50.2415,9.54,-32.35,15
477,-50.228,9.82,-24.45,20
478,-49.3405,9.8,-27.15,20
479,-47.691500000000005,10.76,-29.2,17
480,-48.303999999999995,10.03,-26.5,20
481,-49.843999999999994,9.46,-29.05,18
482,-49.13750000000002,9.96,-29.3,17
483,-49.81050000000001,9.97,-27.1,21
484,-48.94800000000003,9.97,-26.3,18
485,-48.45949999999999,10.28,-26.3,18
486,-49.717000000000006,9.8,-27.65,16
487,-50.934,9.56,-31.8,17
488,-50.254000000000026,9.35,-32.75,15
489,-50.335,9.28,-34.75,14
490,-50.63250000000002,9.42,-28.8,18
491,-49.389,10.06,-29.7,19
492,-48.12299999999999,10.15,-25.8,20
493,-48.43599999999998,9.88,-32.4,18
494,-48.13400000000002,10.24,-29.6,20
495,-49.473499999999994,9.8,-27.2,17
496,-48.89099999999999,9.69,-34.05,14
497,-50.25900000000002,9.81,-27.2,18
498,-50.131,9.86,-27.2,18
499,-48.47600000000001,10.69,-27.95,20
