0,55.06449999999999,55.19,91.7,71
1,55.72650000000001,55.3,89.8,68
2,57.39800000000002,55.76,84.25,68
3,61.38549999999999,57.81,97.95,70
4,65.5225,59.61,101.5,78
5,67.15349999999998,60.41,101.95,77
6,65.77350000000003,59.58,99.8,74
7,69.97600000000001,61.51,108.35,80
8,72.21049999999997,62.51,103.5,77
9,73.46400000000001,62.86,101.85,76
10,73.58550000000001,62.99,111.85,78
11,71.72449999999999,62.11,111.25,78
12,76.8675,64.3,114.4,84
13,79.22200000000002,65.65,116.8,83
14,82.79950000000001,67.01,114.95,80
15,81.53000000000003,66.41,122.75,84
16,87.26549999999997,69.0,117.0,83
17,84.09500000000001,67.35,128.8,88
18,86.19250000000002,68.4,124.6,83
19,87.64399999999998,69.15,120.15,80
20,89.9135,70.14,124.1,85
21,90.3415,70.02,128.0,89
22,93.96149999999997,71.51,125.15,86
23,89.89799999999995,69.69,135.3,89
24,93.895,71.47,128.8,86
25,96.77000000000005,72.84,134.55,89
26,97.396,73.07,139.3,94
27,100.69200000000002,74.33,135.8,89
28,99.67900000000002,73.84,140.65,90
29,97.44799999999998,73.09,136.45,88
30,101.4895,74.81,152.8,99
31,103.31199999999998,75.34,130.25,87
32,103.59,75.81,133.85,90
33,101.537,74.74,142.2,89
34,103.77850000000002,75.81,141.05,93
35,101.93599999999996,75.01,127.6,85
36,102.80900000000007,74.8,138.95,90
37,103.7405,75.35,145.55,97
38,105.90699999999995,76.35,143.25,95
39,107.26350000000006,77.07,147.8,92
40,111.97100000000005,78.71,138.35,91
41,110.59500000000001,78.41,145.75,94
42,115.33,80.13,153.85,97
43,114.1285,80.0,141.45,93
44,115.068,79.82,148.9,98
45,115.98449999999997,80.45,155.85,94
46,115.75749999999996,80.25,147.1,93
47,116.03049999999998,80.23,149.75,93
48,117.21899999999998,81.07,146.25,94
49,118.88550000000001,81.99,148.9,96
50,119.89200000000002,82.13,151.05,96
51,119.9225,81.83,153.25,90
52,118.16199999999999,81.45,157.9,99
53,120.75350000000002,82.29,149.3,96
54,121.52199999999998,83.0,150.25,97
55,121.33099999999996,82.39,153.75,97
56,123.25399999999998,83.15,156.75,98
57,121.91699999999999,82.6,154.95,99
58,122.912,83.46,153.2,94
59,125.82800000000002,84.32,155.85,99
60,124.88050000000001,84.12,172.95,106
61,128.194,85.35,155.5,97
62,128.49250000000006,85.17,166.65,99
63,130.47100000000003,85.98,166.55,103
64,131.621,86.39,165.7,101
65,129.99250000000006,85.56,158.85,95
66,133.30649999999997,87.4,176.3,106
67,134.37649999999996,87.15,171.5,99
68,135.042,87.55,163.95,100
69,135.22350000000003,87.71,172.9,103
70,137.04599999999994,88.67,159.6,99
71,133.62849999999997,86.78,167.45,102
72,138.04200000000003,88.76,170.4,97
73,135.43549999999996,87.25,164.7,101
74,135.7855,87.74,168.05,102
75,137.46649999999997,88.56,162.75,98
76,134.8905,87.17,170.0,103
77,136.05349999999996,87.94,161.15,96
78,137.49400000000003,88.43,171.2,100
79,140.1545,89.55,170.9,98
80,138.16450000000003,88.28,167.6,102
81,137.36,88.24,173.65,102
82,140.73700000000002,89.85,171.35,101
83,139.43550000000002,88.88,172.2,101
84,140.31700000000004,89.6,172.0,99
85,141.30799999999996,90.09,171.65,101
86,140.2715,89.48,168.15,101
87,140.10550000000003,89.43,171.9,103
88,140.43099999999995,89.27,166.8,97
89,141.72449999999995,89.9,171.85,101
90,141.36599999999996,89.69,176.35,102
91,141.518,90.0,170.45,101
92,142.42449999999997,90.01,175.25,102
93,142.20699999999997,90.16,172.1,102
94,143.166,90.05,176.2,104
95,143.22700000000006,90.41,180.2,103
96,143.041,90.65,171.25,104
97,142.49599999999998,90.33,171.8,99
98,144.50499999999997,90.73,170.75,103
99,142.9085,90.49,171.95,101
100,144.911,91.02,178.95,104
101,145.61149999999998,91.35,179.0,104
102,145.28449999999998,91.05,171.85,102
103,146.59050000000002,91.57,175.7,103
104,146.137,91.4,173.6,102
105,147.68449999999999,91.9,176.25,101
106,147.44799999999998,91.84,176.7,105
107,146.62300000000002,91.72,176.9,103
108,148.389,92.23,174.35,99
109,148.50049999999993,92.05,182.6,103
110,148.43049999999997,92.55,188.5,106
111,147.36150000000006,91.62,182.35,104
112,146.9515,91.61,180.6,105
113,146.78349999999995,91.58,178.05,103
114,148.15849999999998,92.38,180.55,102
115,148.9,92.32,177.1,102
116,148.9935000000001,92.22,176.1,103
117,151.08349999999993,93.04,184.95,106
118,148.61200000000005,92.16,176.6,102
119,147.05399999999995,91.5,174.75,99
120,149.09400000000002,92.43,175.55,103
121,149.07950000000002,91.93,180.6,103
122,150.32250000000005,92.93,181.8,107
123,148.803,91.77,173.45,101
124,150.21850000000003,92.82,178.8,105
125,150.466,92.23,178.75,104
126,151.22150000000002,93.26,181.2,102
127,151.59600000000003,92.92,178.25,104
